TX,29.77548038,-95.7856126
TX,29.7774937,-95.45122045
TX,29.7784,-96.1817
TX,29.77897847,-94.96099469
LA,29.7813,-90.0444
LA,29.787,-90.9714
TX,29.7908,-95.1091
TX,29.8005,-99.7602
LA,29.8025398,-90.79943571
FL,29.81192364,-82.48849636
TX,29.8152,-94.401
TX,29.8188,-99.3632
LA,29.8217,-90.4149
FL,29.8228,-81.9648
LA,29.8256,-90.1211
TX,29.8283,-95.0467
LA,29.8291,-90.3166
FL,29.83211053,-82.5858
LA,29.84927465,-90.06349718
TX,29.8514,-97.3524
LA,29.852,-93.6232
TX,29.85463878,-98.70511837
TX,29.87306124,-98.01287442
FL,29.8774,-82.1739
FL,29.8790313,-81.36659178
TX,29.87933333,-101.3334
LA,29.8853,-91.018
LA,29.8868,-91.1964
LA,29.8876,-90.3929
LA,29.89488447,-90.03475049
TX,29.8973,-97.6783
LA,29.9011,-89.8956
TX,29.9082,-98.4372
LA,29.9083,-91.6802
TX,29.9105,-98.1723
LA,29.9126,-92.042
LA,29.91359808,-92.209525
FL,29.9153,-84.5817
LA,29.918,-90.2033
TX,29.9234,-95.0578
FL,29.9254,-82.0791
TX,29.926,-97.5644
TX,29.9283,-97.0283
LA,29.9313,-89.9228
TX,29.93496216,-93.89237568
FL,29.9397,-82.7005
TX,29.9403,-96.6844
TX,29.9409,-96.8772
FL,29.943,-81.7433
TX,29.9446,-93.9175
LA,29.9566,-89.9642
TX,29.9627,-98.2089
LA,29.9647,-93.4296
LA,29.96590338,-90.07844564
LA,29.9671,-90.3606
TX,29.9677,-98.905
LA,29.9681,-89.9853
TX,29.9742,-97.212
TX,29.97647659,-95.69051964
LA,29.97905902,-91.83132459
TX,29.9801,-93.9587
TX,29.9804,-94.0027
TX,29.98235385,-103.4831154
LA,29.9845,-92.3224
FL,29.9852,-85.1951
TX,29.9893,-97.8572
LA,29.99880563,-90.17318113
TX,30.00528316,-95.22023772
LA,30.01750268,-90.25106429
FL,30.023,-84.4067
TX,30.0279,-98.1179
FL,30.0317,-82.3904
TX,30.0336,-95.261
FL,30.03770968,-83.57524194
FL,30.044,-82.9485
TX,30.04527333,-99.16727
TX,30.0454,-94.9058
TX,30.0551,-95.8187
LA,30.06,-90.7332
TX,30.0612,-96.0704
LA,30.0613,-90.6936
LA,30.0687,-90.609
TX,30.06883727,-94.17593579
TX,30.0698,-95.1105
LA,30.0771,-92.0137
TX,30.0787,-97.8341
FL,30.0829551,-81.86297347
TX,30.0839,-95.63833333
TX,30.0929,-94.7425
TX,30.0942,-97.4918
TX,30.098,-98.4214
TX,30.1020791,-93.85383582
TX,30.10690917,-95.47395808
FL,30.10861724,-81.35468966
TX,30.1094,-95.2519
TX,30.1134,-99.3234
TX,30.1264,-96.6997
FL,30.12800863,-81.75236316
TX,30.1327,-96.2438
TX,30.1406,-97.3275
FL,30.14528462,-82.63721731
TX,30.1518,-97.5904
TX,30.1546,-95.6648
FL,30.1755,-84.3386
TX,30.1766,-96.6337
TX,30.1782,-94.4222
TX,30.17980455,-94.01005909
TX,30.1828,-104.3885
TX,30.1871442,-95.69333696
TX,30.1873,-95.1469
LA,30.1875,-93.5964
LA,30.19079351,-92.04514239
LA,30.19300476,-91.31982381
LA,30.19396904,-93.22291734
TX,30.19704468,-96.38843191
FL,30.20772995,-85.62376675
LA,30.21463846,-90.93991888
LA,30.2161,-92.2675
LA,30.2211,-92.3801
TX,30.2257,-98.1268
FL,30.2275,-81.3801
LA,30.23088043,-93.41693696
TX,30.2311,-94.2066
FL,30.2332,-85.6423
LA,30.2349,-92.4515
LA,30.2368,-90.7975
LA,30.2413,-93.269
LA,30.2435,-93.0092
MS,30.2463,-89.603
AL,30.247,-88.1939
TX,30.2481,-98.906
TX,30.2509,-95.1994
AL,30.250995,-87.68415
FL,30.26690468,-81.61637283
MS,30.27298182,-89.44345455
LA,30.27322745,-89.77182255
FL,30.27735974,-83.02021169
TX,30.27873413,-95.45502673
AL,30.2802,-87.5918
FL,30.28052941,-81.40465
MS,30.2852,-89.3783
LA,30.2853,-91.7987
FL,30.28921333,-85.81383667
LA,30.2974,-90.8657
TX,30.30846944,-97.76011171
TX,30.3157,-98.3944
FL,30.3159,-81.4145
TX,30.3171,-99.3126
LA,30.336,-92.0465
TX,30.3368,-97.3446
LA,30.3417,-92.5205
TX,30.3419,-97.5328
TX,30.3538,-94.3882
FL,30.3544,-86.1594
TX,30.35968125,-95.05268125
FL,30.3607,-81.4262
MS,30.36121765,-88.52216471
TX,30.3706,-96.0565
MS,30.3749,-89.1785
LA,30.3772,-90.5646
MS,30.3826,-89.373
FL,30.3843725,-87.016175
LA,30.3853,-91.2749
FL,30.3909,-86.3161
LA,30.39100748,-90.03365442
FL,30.39798354,-86.4573
TX,30.3991,-93.9088
FL,30.4004,-84.7623
FL,30.4005,-85.5151
LA,30.4009,-90.3936
LA,30.4027,-90.731
AL,30.4066,-87.6836
AL,30.4078,-87.5553
FL,30.4087,-86.7569
FL,30.41,-81.9467
TX,30.4104,-98.2836
TX,30.41326429,-95.70465714
TX,30.4151,-97.0479
LA,30.4172,-93.3907
LA,30.4187,-92.2199
LA,30.4217,-90.1956
MS,30.4224,-88.6527
TX,30.4264,-100.5385
LA,30.42736711,-91.08695573
TX,30.4294,-96.517
LA,30.4319,-89.794
FL,30.43837778,-86.6292269
MS,30.43996197,-88.75735634
TX,30.44156452,-97.59894516
MS,30.44264889,-89.12384593
MS,30.4438,-88.9008
TX,30.44603684,-98.13584211
FL,30.4467,-86.875
MS,30.4481,-89.4437
TX,30.452112,-95.449708
MS,30.45550769,-88.95695604
LA,30.4595,-91.3428
TX,30.4602,-97.9883
TX,30.4611,-94.1611
FL,30.46293538,-87.26545409
MS,30.4672,-89.2763
FL,30.4692,-86.5791
FL,30.4711,-86.1552
FL,30.4721,-83.7758
FL,30.47439335,-84.25529035
LA,30.475,-92.422
AL,30.4759,-87.6957
LA,30.47846961,-90.90102044
AL,30.4789,-88.2302
AL,30.4804,-87.86632083
LA,30.4817,-91.7735
TX,30.4828,-94.9747
LA,30.48724524,-90.47692917
LA,30.4904,-89.9549
AL,30.4922,-88.3313
LA,30.49262469,-90.13192037
LA,30.4958,-93.1548
TX,30.4995,-99.7923
FL,30.4998,-82.962
TX,30.49983506,-97.80827857
FL,30.5,-86.5227
MS,30.5027069,-88.5071
AL,30.50497333,-88.14427
FL,30.5074,-86.49136
FL,30.5148,-85.1605
LA,30.5238,-90.304
TX,30.52414505,-97.92676216
AL,30.5282,-87.7632
LA,30.5335,-92.11511364
MS,30.5354,-89.46
LA,30.5363,-92.9054
FL,30.53818182,-84.68030909
TX,30.54018385,-97.66624923
TX,30.5427,-97.5467
LA,30.5449,-90.8083
LA,30.5464,-90.6725
TX,30.5519,-95.4311
TX,30.555,-96.6919
LA,30.558,-91.9266
FL,30.5583,-83.1642
TX,30.56656,-98.30831143
FL,30.5671,-81.8388
TX,30.575,-101.3596
LA,30.5757,-90.9532
LA,30.5841,-91.1298
TX,30.5852,-97.3738
TX,30.5889,-94.9319
TX,30.59415383,-96.30467468
FL,30.5946,-84.399
LA,30.5977,-91.5435
LA,30.6015,-89.9627
FL,30.60200435,-81.52687174
MS,30.6055,-89.1075
AL,30.6061,-87.858
TX,30.6077,-94.4163
AL,30.6121,-87.5653
FL,30.61563778,-87.31672889
TX,30.6262,-97.1648
TX,30.6285,-94.6319
LA,30.6302,-90.1873
FL,30.6344,-85.5948
LA,30.6372,-90.5493
LA,30.6379,-91.1797
TX,30.6387,-94.1663
MS,30.6433,-89.6582
TX,30.6448,-97.0448
FL,30.64527547,-81.62901698
FL,30.6497,-84.799
TX,30.65738063,-97.67511982
LA,30.6661,-92.0426
TX,30.6791,-102.7875
AL,30.68156511,-88.13669395
FL,30.68732909,-86.59313636
LA,30.6876,-91.4656
TX,30.6878,-98.4768
MS,30.6881,-89.0659
TX,30.68874087,-96.35819183
FL,30.69733672,-87.05111638
AL,30.7021,-87.8637
TX,30.7076,-97.4159
TX,30.713,-97.941
TX,30.71504421,-95.55198737
TX,30.7196,-99.2243
FL,30.7196,-86.0444
